"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"139","WBGene00004798","F43D9.4","Stress response","Stress response: heat","Stress response: heat","sip-1 is an ortholog of human CRYAA (crystallin alpha A), CRYAB (crystallin alpha B), and HSPB1 (heat shock protein family B (small) member 1)\; is predicted to have unfolded protein binding activity\; is involved in several processes, including determination of adult lifespan, embryo development, and protein metabolic process\; localizes to the cytosol\; is expressed in the gonad\; human orthologs of this gene are implicated in several diseases, including Charcot-Marie-Tooth disease axonal type 2F, cataract (multiple), and myofibrillar myopathy (multiple)."
"140","WBGene00004813","Y47D7A.1","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: SCF","skr-7 is an ortholog of human CTD-2410N18.5 and SKP1 (S-phase kinase associated protein 1)\; is predicted to have ligase activity\; is involved in negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage."
"141","WBGene00004814","C52D10.9","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: SCF","skr-8 is an ortholog of human CTD-2410N18.5 and SKP1 (S-phase kinase associated protein 1)\; is predicted to have ligase activity\; is expressed in several tissues, including the ABalaaa, the ABalaap, the ABalapa, the ABalappa, and the ABalappp."
"142","WBGene00004815","C52D10.7","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: SCF","skr-9 is an ortholog of human CTD-2410N18.5 and SKP1 (S-phase kinase associated protein 1)\; is predicted to have ligase activity\; is expressed in the intestine."
"143","WBGene00004816","Y105C5B.13","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: SCF","skr-10 is an ortholog of human CTD-2410N18.5 and SKP1 (S-phase kinase associated protein 1)\; is predicted to have ligase activity\; is involved in several processes, including cell proliferation, embryo development, and larval development\; localizes to the SCF ubiquitin ligase complex\; is expressed in the intestine."
"144","WBGene00004817","F13A7.9","Pseudogene","Pseudogene","Pseudogene","skr-11 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and dpy-10 based on microarray, tiling array, and RNA-seq studies\; is affected by seven chemicals including Lithium Chloride, stavudine, and Atrazine based on microarray and RNA-seq studies."
"145","WBGene00004819","C52D10.8","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: SCF","skr-13 is an ortholog of human CTD-2410N18.5 and SKP1 (S-phase kinase associated protein 1)\; is predicted to have ligase activity."
"146","WBGene00004820","Y47D7A.8","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: SCF","skr-14 is an ortholog of human CTD-2410N18.5 and SKP1 (S-phase kinase associated protein 1)\; is predicted to have ligase activity."
"147","WBGene00004821","F54D10.1","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: SCF","skr-15 is an ortholog of human CTD-2410N18.5 and SKP1 (S-phase kinase associated protein 1)\; is predicted to have ligase activity."
"148","WBGene00004822","C42D4.6","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: SCF","skr-16 is an ortholog of human CTD-2410N18.5 and SKP1 (S-phase kinase associated protein 1)\; is predicted to have ligase activity."
"149","WBGene00004984","ZC404.8","mRNA functions","mRNA functions: binding","mRNA functions: binding: RBM","spn-4 is an ortholog of human RBFOX1 (RNA binding fox-1 homolog 1) and RBFOX3 (RNA binding fox-1 homolog 3)\; is predicted to have RNA binding activity\; localizes to the P granule\; is expressed in several tissues, including the ABa, the ABp, the germline blastomere, the reproductive system, and the somatic blastomere."
"150","WBGene00005016","B0491.2","Extracellular material","Extracellular material: collagen","Extracellular material: collagen","sqt-1 is an ortholog of human COLQ\; is a structural constituent of collagen and cuticulin-based cuticle\; is involved in cuticle development involved in collagen and cuticulin-based cuticle molting cycle."
"151","WBGene00005018","F23H12.4","Extracellular material","Extracellular material: collagen","Extracellular material: collagen","sqt-3 is predicted to be a structural constituent of cuticle\; is involved in cuticle development involved in collagen and cuticulin-based cuticle molting cycle\; localizes to the collagen and cuticulin-based cuticle extracellular matrix\; is expressed in the hypodermis."
"152","WBGene00006366","C44H4.3","Extracellular material","Extracellular material: PGI","Extracellular material: PGI","sym-1 is an ortholog of human LRG1\; localizes to the extracellular space."
"153","WBGene00006388","F54F7.1","Transcription: general machinery","Transcription: general machinery: RNA Pol II","Transcription: general machinery: RNA Pol II: TFIID","taf-7.1 is an ortholog of human TAF7L and Taf7\; is predicted to have histone acetyltransferase regulator activity and transcription coactivator activity."
"154","WBGene00006394","K10D3.3","Transcription: general machinery","Transcription: general machinery: RNA Pol II","Transcription: general machinery: RNA Pol II: TFIID","taf-11.2 is an ortholog of human Taf11\; is predicted to have protein heterodimerization activity."
"155","WBGene00006431","C02F12.4","Signaling","Signaling: small GTPase","Signaling: small GTPase: Rho/Rac","tag-52 is an ortholog of human ARHGEF39 (Rho guanine nucleotide exchange factor 39)\; is predicted to have Rho guanyl-nucleotide exchange factor activity\; is expressed in several tissues, including the nervous system, the pharynx, and the reproductive system."
"156","WBGene00006546","T07C4.6","Transcription factor","Transcription factor: T box","Transcription factor: T box","tbx-9 is an ortholog of human TBX21 (T-box 21), TBR1 (T-box, brain 1), and EOMES (eomesodermin)\; exhibits RNA polymerase II regulatory region sequence-specific DNA binding activity\; is involved in embryonic body morphogenesis\; localizes to the nucleus\; is expressed in several tissues, including the ABalapaa, the ABalapap, the ABalappa, the ABalappp, and the ABarpa."
"157","WBGene00006547","F40H6.4","Transcription factor","Transcription factor: T box","Transcription factor: T box","tbx-11 is an ortholog of human TBX21 (T-box 21), TBX5 (T-box 5), and EOMES (eomesodermin)\; is predicted to have DNA binding activity and DNA-binding activity transcription factor activity\; is expressed in several tissues, including the ABalaaa, the ABalaaaa, the ABalaaap, the ABalaap, and the ABalaapa."
"158","WBGene00006552","Y66A7A.8","Transcription factor","Transcription factor: T box","Transcription factor: T box","tbx-33 is an ortholog of human TBX2 (T-box 2), TBX4 (T-box 4), and TBX21 (T-box 21)\; is predicted to have DNA binding activity and DNA-binding activity transcription factor activity."
"159","WBGene00006555","ZK829.5","Transcription factor","Transcription factor: T box","Transcription factor: T box","tbx-36 is an ortholog of human TBX2 (T-box 2), TBX4 (T-box 4), and TBX21 (T-box 21)\; is predicted to have DNA binding activity and DNA-binding activity transcription factor activity."
"160","WBGene00006619","ZK546.15","Proteolysis general","Proteolysis general: unassigned","Proteolysis general: unassigned","try-1 is an ortholog of human PRSS27 (serine protease 27), PRSS22 (serine protease 22), and PRSS8\; is predicted to have serine-type endopeptidase activity\; is expressed in the germ line."
"161","WBGene00006804","Y37D8A.13","Neuronal function","Neuronal function: development","Neuronal function: development","unc-71 is an ortholog of human ADAM11 (ADAM metallopeptidase domain 11), ADAM22 (ADAM metallopeptidase domain 22), and ADAM23 (ADAM metallopeptidase domain 23)\; is predicted to have metallopeptidase activity\; localizes to the membrane\; is expressed in several tissues, including the alimentary system, the epithelial system, the excretory system, the nervous system, and the reproductive system."
"162","WBGene00006869","Y37E11AR.6","Development","Development: somatic","Development: somatic","vab-2 is an ortholog of human EFNB1 (ephrin B1) and EFNB2 (ephrin B2)\; exhibits ephrin receptor binding activity\; is involved in ephrin receptor signaling pathway and epidermis morphogenesis\; localizes to the anchored component of external side of plasma membrane and axon\; is expressed in the head, the nervous system, the neuroblast, and the pharynx\; human orthologs of this gene are implicated in craniofrontonasal syndrome."
"163","WBGene00006902","F44F1.7","Cytoskeleton","Cytoskeleton: unassigned","Cytoskeleton: unassigned","vet-6 is involved in gastrulation\; localizes to the cytoplasm."
"164","WBGene00006939","C01G12.4","Pseudogene","Pseudogene","Pseudogene","wee-1.2 is affected by several genes including hpl-2, puf-8, and let-418 based on RNA-seq studies\; is affected by Rotenone and stavudine based on RNA-seq studies."
"165","WBGene00006950","ZK678.5","Signaling","Signaling: hedgehog-like","Signaling: hedgehog-like","wrt-4 is predicted to have peptidase activity\; is expressed in the hyp10, the hyp6, the hyp7 syncytium, the hyp8, and the hyp9."
"166","WBGene00006956","ZK1290.8","Signaling","Signaling: hedgehog-like","Signaling: hedgehog-like","wrt-10 is expressed in the alimentary system, the epithelial system, and the excretory system."
"167","WBGene00006977","F59B2.6","Development","Development: germline","Development: germline","zif-1 is involved in embryo development and ubiquitin-dependent protein catabolic process."
"168","WBGene00007128","B0272.2","Trafficking","Trafficking: ER/Golgi","Trafficking: ER/Golgi: Golgi unassigned","memb-1 is an ortholog of human GOSR2 (golgi SNAP receptor complex member 2) and RP11-156P1.2\; is predicted to have SNAP receptor activity\; is expressed widely\; human orthologs of this gene are implicated in progressive myoclonus epilepsy."
"169","WBGene00007162","B0391.5","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-153 is enriched in the germ line, the nervous system, and the pharynx based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, clk-1, and eat-2 based on microarray, RNA-seq, and tiling array studies\; is affected by seven chemicals including Alovudine, Zidovudine, and fluoranthene based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: F-box domain, Domain of unknown function DUF38, Caenorhabditis species, and F-box-like domain superfamily."
"170","WBGene00007168","B0393.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","B0393.3 is enriched in GABAergic neurons, the Z1.p, the Z4.a, and the reproductive system based on RNA-seq studies\; is affected by several genes including daf-2, daf-12, and dpy-10 based on microarray, tiling array, and RNA-seq studies\; is affected by seven chemicals including manganese chloride, Zidovudine, and Deoxyglucose based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Leucine-rich repeat and Leucine-rich repeat domain superfamily."
"171","WBGene00007170","B0393.5","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","B0393.5 is predicted to have calcium ion binding activity."
"172","WBGene00007225","C01G6.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C01G6.3 is enriched in several tissues, including the Z1.p, the Z4.a, the epithelial system, the reproductive system, and the somatic gonad precursor based on tiling array and RNA-seq studies\; is affected by several genes including glp-1, daf-12, and dpy-10 based on microarray, tiling array, RNA-seq, and proteomic studies\; is affected by twelve chemicals including Heme, Ethanol, and methylmercury hydroxide based on microarray and RNA-seq studies."
"173","WBGene00007228","C01G6.7","Metabolism","Metabolism: lipid","Metabolism: lipid: fatty acid","acs-7 is predicted to have catalytic activity\; is expressed in the intestinal cell."
"174","WBGene00007243","C01G12.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","nspb-7 is enriched in the hypodermis based on RNA-seq studies\; is affected by several genes including daf-12, clk-1, and sir-2.1 based on tiling array, microarray, and RNA-seq studies\; is affected by eight chemicals including D-glucose, Quercetin, and Hydrolyzable Tannins based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF1459."
"175","WBGene00007246","C01G12.6","Unassigned","Unassigned","Unassigned","nspb-10 is affected by several genes including let-7, npr-1, and bar-1 based on tiling array, microarray, and RNA-seq studies\; is affected by four chemicals including multi-walled carbon nanotube, Neurotoxins, and Atrazine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF1459."
"176","WBGene00007250","C01G12.10","Unassigned","Unassigned","Unassigned","nspb-8 is affected by several genes including clk-1, eat-2, and alg-1 based on tiling array, RNA-seq, and microarray studies\; is affected by hydrogen sulfide, D-glucose, and Triclosan based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF1459."
"177","WBGene00007283","C03E10.6","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-222 is predicted to have carbohydrate binding activity."
"178","WBGene00007286","C04A11.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C04A11.2 is enriched in dopaminergic neurons based on tiling array studies\; is affected by several genes including eat-2, sir-2.1, and npr-1 based on RNA-seq and microarray studies\; is affected by methylmercury hydroxide, Quercetin, and paraquat based on RNA-seq and microarray studies."
"179","WBGene00007290","C04B4.2","Unassigned","Unassigned","Unassigned","C04B4.2 is expressed in the head, the intestine, and the nervous system."
"180","WBGene00007315","C04H5.7","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C04H5.7 is enriched in the AVE, the Z1.p, the Z4.a, and the reproductive system based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, dpy-10, and hsf-1 based on microarray and RNA-seq studies\; is affected by eleven chemicals including Lithium Chloride, Heme, and diallyl trisulfide based on microarray and RNA-seq studies."
"181","WBGene00007332","C05C10.5","Unassigned","Unassigned","Unassigned","C05C10.5 is expressed in the germ line."
"182","WBGene00007342","C05D12.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C05D12.5 is affected by several genes including clk-1, sir-2.1, and pmk-1 based on microarray and RNA-seq studies\; is affected by seven chemicals including methylmercuric chloride, Rotenone, and Alovudine based on microarray and RNA-seq studies."
"183","WBGene00007391","C06H2.7","Unassigned","Unassigned","Unassigned","C06H2.7 is enriched in the excretory cell and the germ line based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by Rotenone, Zidovudine, and tert-Butylhydroperoxide based on RNA-seq studies."
"184","WBGene00007537","C12D8.6","Stress response","Stress response: pathogen","Stress response: pathogen: NLP-like","fipr-8 is affected by several genes including daf-16, skn-1, and clk-1 based on microarray and RNA-seq studies\; is affected by Ethanol and Sirolimus based on RNA-seq and microarray studies."
"185","WBGene00007541","C12D8.14","Stress response","Stress response: pathogen","Stress response: pathogen: NLP-like","fipr-4 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-16, skn-1, and daf-12 based on RNA-seq and microarray studies\; is affected by four chemicals including manganese chloride, D-glucose, and Zidovudine based on RNA-seq and microarray studies."
"186","WBGene00007543","C12D8.16","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","fipr-7 is enriched in the CEM, the HOB, the IL2 neuron, the germ line, and the ray neuron type B based on RNA-seq studies\; is affected by several genes including daf-16, daf-12, and clk-1 based on RNA-seq and microarray studies\; is affected by six chemicals including methylmercury hydroxide, manganese chloride, and multi-walled carbon nanotube based on RNA-seq studies."
"187","WBGene00007544","C12D8.17","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","fipr-6 is affected by several genes including daf-16, skn-1, and daf-12 based on RNA-seq and microarray studies\; is affected by D-glucose and Zidovudine based on RNA-seq studies."
"188","WBGene00007642","C17E4.2","Unassigned","Unassigned","Unassigned","C17E4.2 is expressed in the head, the intestine, and the vulval muscle."
"189","WBGene00007643","C17E4.3","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","marc-3 is an ortholog of human MARCH2 and MARCH3 (membrane associated ring-CH-type finger 3)\; is predicted to have ubiquitin-protein transferase activity\; is expressed in the accessory cell, the intestine, and the pharyngeal muscle cell."
"190","WBGene00007667","C18B12.5","Pseudogene","Pseudogene","Pseudogene","fbxa-97 is enriched in the ASER, the DA neuron, the VA neuron, the body wall muscle cell, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, daf-12, and hsf-1 based on microarray, tiling array, and RNA-seq studies\; is affected by four chemicals including stavudine, Atrazine, and Sirolimus based on RNA-seq and microarray studies."
"191","WBGene00007709","C25A1.8","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-87 is an ortholog of human CLEC17A (C-type lectin domain containing 17A), KLRF2, and KLRF1\; is predicted to have carbohydrate binding activity."
"192","WBGene00007773","C27C12.3","Unassigned","Unassigned","Unassigned","C27C12.3 is expressed in the germ line."
"193","WBGene00007817","C30F2.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C30F2.3 is enriched in the pharynx based on RNA-seq studies\; is affected by several genes including skn-1, clk-1, and elt-2 based on tiling array, RNA-seq, and microarray studies\; is affected by five chemicals including Tunicamycin, D-glucose, and resveratrol based on microarray and RNA-seq studies."
"194","WBGene00007850","C31G12.1","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C31G12.1 is enriched in the germ line and the pharyngeal muscle cell based on tiling array and RNA-seq studies\; is affected by several genes including hsf-1, sir-2.1, and mpk-1 based on microarray and RNA-seq studies\; is affected by nine chemicals including hydrogen sulfide, Rotenone, and Alovudine based on microarray and RNA-seq studies."
"195","WBGene00007887","C33A12.12","Unassigned","Unassigned","Unassigned","gadr-2 is an ortholog of human ZYG11A (zyg-11 A, cell cycle regulator) and ZYG11B (zyg-11 B, cell cycle regulator)\; is predicted to encode a protein with the following domains: Armadillo-type fold and Leucine-rich repeat domain superfamily."
"196","WBGene00007985","C36F7.2","Unassigned","Unassigned","Unassigned","swah-1 is an ortholog of human ASB11 (ankyrin repeat and SOCS box containing 11), ASB5 (ankyrin repeat and SOCS box containing 5), and ASB9 (ankyrin repeat and SOCS box containing 9)\; is expressed in the intestine\; is predicted to encode a protein with the following domains: Ankyrin repeat, Ankyrin repeat-containing domain, and Ankyrin repeat-containing domain superfamily."
"197","WBGene00008036","C40C9.3","Unassigned","Unassigned","Unassigned","C40C9.3 is enriched in the coelomocyte based on tiling array and RNA-seq studies\; is affected by several genes including hsf-1, eat-2, and pmk-1 based on microarray, tiling array, and RNA-seq studies\; is affected by Rotenone, resveratrol, and adsorbable organic bromine compound based on RNA-seq and microarray studies."
"198","WBGene00008080","C44B9.3","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C44B9.3 is enriched in the AB and the germ line based on tiling array and RNA-seq studies\; is affected by several genes including dpy-10, hsf-1, and elt-2 based on microarray and RNA-seq studies\; is affected by ten chemicals including Rotenone, manganese chloride, and Alovudine based on RNA-seq and microarray studies."
"199","WBGene00008138","C47D12.4","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","C47D12.4 is affected by several genes including daf-2, skn-1, and pgl-1 based on microarray and RNA-seq studies\; is affected by methylmercuric chloride and resveratrol based on microarray studies\; is predicted to encode a protein with the following domain: F-box domain."
"200","WBGene00008157","C47F8.1","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","C47F8.1 is enriched in the germ line and the intestine based on RNA-seq studies\; is affected by several genes including clk-1, sir-2.1, and pmk-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including Rotenone, Alovudine, and stavudine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: F-box domain and F-box associated domain, type 2."
"201","WBGene00008207","C49F5.3","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C49F5.3 is enriched in the AFD and the germ line based on RNA-seq studies\; is affected by several genes including dpy-10, sir-2.1, and mpk-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eleven chemicals including hydrogen sulfide, Rotenone, and manganese chloride based on microarray and RNA-seq studies."
"202","WBGene00008210","C49F5.6","Unassigned","Unassigned","Unassigned","C49F5.6 is enriched in several tissues, including the Z1.p, the Z4.a, the alimentary system, and the reproductive system based on RNA-seq and microarray studies\; is affected by several genes including daf-16, dpy-10, and hsf-1 based on microarray, tiling array, and RNA-seq studies\; is affected by six chemicals including D-glucose, bisphenol A, and Humic Substances based on RNA-seq and microarray studies."
"203","WBGene00008376","D1054.9","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","D1054.9 is enriched in GABAergic neurons and the pharynx based on microarray studies\; is affected by several genes including daf-16, glp-1, and skn-1 based on microarray and RNA-seq studies\; is affected by eleven chemicals including 1-methylnicotinamide, manganese chloride, and D-glucose based on RNA-seq and microarray studies."
"204","WBGene00008377","D1054.10","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","D1054.10 is enriched in several tissues, including the alimentary system, the body wall musculature, the germ line, and the nervous system based on Chronogram, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, RNA-seq, proteomic, and tiling array studies\; is affected by twelve chemicals including Heme, Ethanol, and manganese chloride based on microarray and RNA-seq studies."
"205","WBGene00008378","D1054.11","Unassigned","Unassigned","Unassigned","ule-3 is enriched in dopaminergic neurons, the cephalic sheath cell, the germ line, and the hypodermis based on tiling array, RNA-seq, and proteomic studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, RNA-seq, proteomic, and tiling array studies\; is affected by eleven chemicals including Ethanol, Rotenone, and manganese chloride based on RNA-seq and microarray studies."
"206","WBGene00008393","D1086.6","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","D1086.6 is enriched in dopaminergic neurons, the cephalic sheath cell, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, clk-1, and npr-1 based on RNA-seq and microarray studies\; is affected by eight chemicals including Ethanol, methylmercuric chloride, and Rotenone based on RNA-seq and microarray studies."
"207","WBGene00008396","D1086.9","Transmembrane transport","Transmembrane transport: chloride channel","Transmembrane transport: chloride channel","D1086.9 is an ortholog of human CLIC6 (chloride intracellular channel 6)."
"208","WBGene00008427","D2085.2","Lysosome","Lysosome: autophagy","Lysosome: autophagy","atg-10 is an ortholog of human ATG10 (autophagy related 10)\; is involved in autophagy."
"209","WBGene00008440","DY3.8","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","DY3.8 is enriched in the cephalic sheath cell, the germ line, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-12, npr-1, and pgl-1 based on tiling array, RNA-seq, and microarray studies\; is affected by Rotenone, manganese chloride, and Zidovudine based on RNA-seq studies."
"210","WBGene00008464","E02H4.6","Signaling","Signaling: casein kinase","Signaling: casein kinase","E02H4.6 is an ortholog of human VRK1, VRK2, and VRK3\; is predicted to have ATP binding activity and protein kinase activity."
"211","WBGene00008526","F02D10.6","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","F02D10.6 is enriched in dopaminergic neurons and the germ line based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, dpy-10, and sir-2.1 based on microarray and RNA-seq studies\; is affected by seven chemicals including hydrogen sulfide, methylmercury hydroxide, and Rotenone based on microarray and RNA-seq studies."
"212","WBGene00008534","F02H6.1","Pseudogene","Pseudogene","Pseudogene","F02H6.1 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including pgl-1, alg-1, and sma-2 based on RNA-seq and microarray studies\; is affected by five chemicals including multi-walled carbon nanotube, D-glucose, and stavudine based on RNA-seq and microarray studies."
"213","WBGene00008535","F02H6.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F02H6.2 is enriched in the AB, the germ line, the hypodermis, and the pharyngeal muscle cell based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, glp-1, and skn-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including D-glucose, Zidovudine, and Quercetin based on RNA-seq and microarray studies."
"214","WBGene00008536","F02H6.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F02H6.3 is enriched in the NSM, the cephalic sheath cell, the germ line, the hypodermis, and the pharyngeal muscle cell based on tiling array and RNA-seq studies\; is affected by several genes including glp-1, skn-1, and rrf-3 based on microarray, tiling array, and RNA-seq studies\; is affected by eleven chemicals including hydrogen sulfide, Rotenone, and Mianserin based on microarray and RNA-seq studies."
"215","WBGene00008537","F02H6.4","Pseudogene","Pseudogene","Pseudogene","F02H6.4 is enriched in the cephalic sheath cell and the germ line based on tiling array and RNA-seq studies\; is affected by several genes including dpy-10, eat-2, and sir-2.1 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including hydrogen sulfide, Mianserin, and D-glucose based on microarray and RNA-seq studies."
"216","WBGene00008655","F10F2.3","Metabolism","Metabolism: lipid","Metabolism: lipid: lipase","lips-3 is predicted to have hydrolase activity."
"217","WBGene00008782","F14B6.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","sdz-14 is enriched in dopaminergic neurons, the hypodermis, and the pharyngeal muscle cell based on tiling array studies\; is affected by several genes including sir-2.1, pgl-1, and lin-28 based on microarray, tiling array, and RNA-seq studies\; is affected by six chemicals including Mercuric Chloride, Rotenone, and stavudine based on microarray and RNA-seq studies."
"218","WBGene00008784","F14B6.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F14B6.3 is enriched in the hypodermis based on tiling array studies\; is affected by several genes including daf-16, daf-2, and pgl-1 based on microarray and RNA-seq studies\; is affected by eight chemicals including hydrogen sulfide, Rotenone, and Mianserin based on microarray and RNA-seq studies."
"219","WBGene00008789","F14D7.2","Unassigned","Unassigned","Unassigned","F14D7.2 is expressed in the germ line."
"220","WBGene00008816","F14F8.8","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F14F8.8 is enriched in the body wall muscle cell, the germ line, the hypodermis, and the nervous system based on tiling array and RNA-seq studies\; is affected by several genes including skn-1, clk-1, and eat-2 based on microarray and RNA-seq studies\; is affected by five chemicals including Mercuric Chloride, Tunicamycin, and Sodium Chloride based on microarray and RNA-seq studies."
"221","WBGene00008822","F14H3.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F14H3.3 is enriched in the BAG, the germ line, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including dpy-10, hsf-1, and sir-2.1 based on microarray, tiling array, and RNA-seq studies\; is affected by eleven chemicals including Tunicamycin, D-glucose, and Zidovudine based on microarray and RNA-seq studies."
"222","WBGene00008823","F14H3.4","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F14H3.4 is enriched in the AB, the germ line, the intestine, and the pharyngeal muscle cell based on tiling array and RNA-seq studies\; is affected by several genes including glp-1, skn-1, and dpy-10 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including Rotenone, D-glucose, and Zidovudine based on RNA-seq and microarray studies."
"223","WBGene00008824","F14H3.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F14H3.5 is enriched in the cephalic sheath cell, the germ line, the hypodermis, and the pharyngeal muscle cell based on tiling array and RNA-seq studies\; is affected by several genes including glp-1, skn-1, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by seven chemicals including Lithium Chloride, Rotenone, and 4-bromodiphenyl ether based on microarray and RNA-seq studies."
"224","WBGene00008825","F14H3.6","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F14H3.6 is enriched in several tissues, including the AB, the Psub2, the epithelial system, the germ line, and the pharyngeal muscle cell based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by six chemicals including Rotenone, Zidovudine, and Cholestanol based on RNA-seq and microarray studies."
"225","WBGene00008838","F15A4.2","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","F15A4.2 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-2, hsf-1, and sir-2.1 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including hydrogen sulfide, Mianserin, and multi-walled carbon nanotube based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: F-box domain."
"226","WBGene00008844","F15A4.10","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F15A4.10 is enriched in the NSM, the germ line, the pharyngeal muscle cell, and the seam cell based on tiling array and RNA-seq studies\; is affected by several genes including dpy-10, clk-1, and sir-2.1 based on microarray, tiling array, and RNA-seq studies\; is affected by seven chemicals including hydrogen sulfide, Zidovudine, and Humic Substances based on microarray and RNA-seq studies."
"227","WBGene00008847","F15A4.13","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxb-102 is affected by several genes including daf-2, clk-1, and pgl-1 based on microarray and RNA-seq studies\; is affected by seven chemicals including Rotenone, multi-walled carbon nanotube, and bisphenol S based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: F-box associated domain, type 2."
