"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"92","WBGene00009202","F28C6.1","Transcription factor","Transcription factor: AP2","Transcription factor: AP2","aptf-4 is an ortholog of human TFAP2D, TFAP2C, and TFAP2A\; is predicted to have sequence-specific DNA binding activity and transcription coactivator activity\; is expressed in several tissues, including the ABalaaa, the ABalaaaa, the ABalaaap, the ABalaap, and the nervous system."
"93","WBGene00009334","F32D8.12","Metabolism","Metabolism: glycolysis","Metabolism: glycolysis","F32D8.12 is an ortholog of human LDHD\; is predicted to have flavin adenine dinucleotide binding activity and oxidoreductase activity."
"94","WBGene00009444","F35G12.11","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F35G12.11 is an ortholog of human ERH\; human ERH exhibits methyl-CpG binding activity."
"95","WBGene00009617","F41E7.1","Transmembrane transport","Transmembrane transport: solute carrier","Transmembrane transport: solute carrier","F41E7.1 is an ortholog of human SLC9B1 (solute carrier family 9 member B1) and SLC9B2 (solute carrier family 9 member B2)\; is predicted to have solute:proton antiporter activity\; is expressed in the excretory cell and the pharynx."
"96","WBGene00009656","F43G6.3","Pseudogene","Pseudogene","Pseudogene","F43G6.3 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-2, dpy-10, and hsf-1 based on microarray, RNA-seq, and tiling array studies\; is affected by seven chemicals including Rotenone, manganese chloride, and Humic Substances based on RNA-seq and microarray studies."
"97","WBGene00009877","F49C12.7","Signaling","Signaling: unassigned","Signaling: unassigned","F49C12.7 is enriched in the coelomocyte, the germ line, the intestine, and the nervous system based on proteomic, tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, RNA-seq, and proteomic studies\; is affected by twelve chemicals including Ethanol, 1-methylnicotinamide, and methylmercuric chloride based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Protein kinase-like domain superfamily, Uncharacterised  oxidoreductase Dhs-27, and CHK kinase-like."
"98","WBGene00009897","F49E12.1","Stress response","Stress response: pathogen","Stress response: pathogen: unassigned","skpo-1 is an ortholog of human PXDN (peroxidasin), LPO, and MPO\; exhibits peroxidase activity\; is involved in defense response to Gram-positive bacterium, determination of adult lifespan, and negative regulation of gene expression."
"99","WBGene00009902","F49E12.9","Metabolism","Metabolism: lipid","Metabolism: lipid: fatty acid","drd-1 is an ortholog of human FAXDC2 (fatty acid hydroxylase domain containing 2)\; is predicted to have iron ion binding activity and oxidoreductase activity\; is expressed in the intestine."
"100","WBGene00010007","F53H4.2","Unassigned","Unassigned","Unassigned","F53H4.2 is enriched in GABAergic neurons and the amphid sheath cell based on RNA-seq studies\; is affected by several genes including daf-2, hsf-1, and clk-1 based on RNA-seq and microarray studies\; is affected by nine chemicals including aldicarb, Ethanol, and 1-methylnicotinamide based on microarray and RNA-seq studies."
"101","WBGene00010055","F54D5.12","Metabolism","Metabolism: unassigned","Metabolism: unassigned","F54D5.12 is an ortholog of human D2HGDH\; is predicted to have flavin adenine dinucleotide binding activity and oxidoreductase activity\; human orthologs of this gene are implicated in D-2-hydroxyglutaric aciduria."
"102","WBGene00010064","F54F7.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F54F7.2 is enriched in the coelomocyte and the nervous system based on tiling array and microarray studies\; is affected by several genes including daf-2, glp-1, and hsf-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eleven chemicals including 1-methylnicotinamide, methylmercuric chloride, and manganese chloride based on RNA-seq and microarray studies."
"103","WBGene00010084","F55B11.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F55B11.2 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-2, let-7, and gld-1 based on microarray, proteomic, and RNA-seq studies\; is affected by fifteen chemicals including Ethanol, 1-methylnicotinamide, and Rotenone based on RNA-seq and microarray studies."
"104","WBGene00010085","F55B11.3","Unassigned","Unassigned","Unassigned","F55B11.3 is expressed in the spermatheca."
"105","WBGene00010158","F56G4.3","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","pes-2.2 is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, RNA-seq, and proteomic studies\; is affected by Mianserin based on RNA-seq studies\; is predicted to encode a protein with the following domain: F-box associated domain, type 2."
"106","WBGene00010196","F57C2.4","Unassigned","Unassigned","Unassigned","F57C2.4 is enriched in dopaminergic neurons, the cephalic sheath cell, the excretory cell, the germ line, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by eleven chemicals including Heme, hydrogen sulfide, and Ethanol based on microarray and RNA-seq studies."
"107","WBGene00010212","F57G4.8","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-192 is enriched in the germ line and the nervous system based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by five chemicals including manganese chloride, Atrazine, and Humic Substances based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: F-box domain, Domain of unknown function DUF38, Caenorhabditis species, and F-box-like domain superfamily."
"108","WBGene00010227","F58A4.2","Unassigned","Unassigned","Unassigned","F58A4.2 is enriched in the nervous system and the reproductive system based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including elt-2, sir-2.1, and lin-35 based on microarray, tiling array, and RNA-seq studies\; is affected by four chemicals including manganese chloride, stavudine, and resveratrol based on RNA-seq and microarray studies."
"109","WBGene00010230","F58A4.9","Transcription: general machinery","Transcription: general machinery: RNA Pol I","Transcription: general machinery: RNA Pol I: subunit","rpac-19 is an ortholog of human POLR1D (RNA polymerase I and III subunit D)\; is predicted to have DNA-directed 5'-3' RNA polymerase activity and protein dimerization activity\; human orthologs of this gene are implicated in Treacher Collins syndrome."
"110","WBGene00010337","F59F4.2","Transmembrane protein","Transmembrane protein: ER","Transmembrane protein: ER","F59F4.2 is an ortholog of human SERP1\; is expressed in several tissues, including the alimentary system, the body wall musculature, the nervous system, and the seam cell\; is predicted to encode a protein with the following domain: Stress-associated endoplasmic reticulum protein."
"111","WBGene00010422","H32K16.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","H32K16.2 is enriched in the body wall muscle cell and the hypodermis based on tiling array studies\; is affected by several genes including daf-16, daf-2, and elt-2 based on tiling array, RNA-seq, and microarray studies\; is affected by five chemicals including methylmercuric chloride, Rotenone, and D-glucose based on microarray and RNA-seq studies."
"112","WBGene00010467","K01D12.8","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","K01D12.8 is enriched in dopaminergic neurons, the AFD, the germline precursor cell, and the intestine based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, skn-1, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including methylmercuric chloride, D-glucose, and Alovudine based on microarray and RNA-seq studies."
"113","WBGene00010468","K01D12.9","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","K01D12.9 is enriched in the AFD, the ASER, the germline precursor cell, and the intestine based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and age-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eighteen chemicals including Heme, methylmercury hydroxide, and 1-methylnicotinamide based on microarray and RNA-seq studies."
"114","WBGene00010581","K05C4.4","Unassigned","Unassigned","Unassigned","K05C4.4 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-2, elt-2, and sir-2.1 based on RNA-seq and microarray studies\; is affected by four chemicals including stavudine, Atrazine, and Sirolimus based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Leucine-rich repeat domain superfamily."
"115","WBGene00010606","K06G5.2","Stress response","Stress response: detoxification","Stress response: detoxification: CYP","cyp-13B2 is predicted to have heme binding activity, iron ion binding activity, and oxidoreductase activity."
"116","WBGene00010808","M01E5.6","Unassigned","Unassigned","Unassigned","sepa-1 exhibits protein binding activity, bridging and protein self-association\; is involved in autophagy\; localizes to the cytoplasm\; is expressed in the head, the intestine, and the tail."
"117","WBGene00010922","M142.5","mRNA functions","mRNA functions: processing","mRNA functions: processing: LSM","M142.5 is an ortholog of human LSM12 (LSM12 homolog)\; is predicted to encode a protein with the following domain: Anticodon-binding domain."
"118","WBGene00010953","M199.4","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-190 is predicted to have carbohydrate binding activity."
"119","WBGene00010989","R03D7.2","Non-coding RNA","Non-coding RNA: tRNA","Non-coding RNA: tRNA: production","R03D7.2 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and hsf-1 based on microarray, tiling array, and RNA-seq studies\; is affected by twelve chemicals including Tunicamycin, manganese chloride, and D-glucose based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: P-loop containing nucleoside triphosphate hydrolase."
"120","WBGene00011000","R03G8.6","Proteolysis general","Proteolysis general: metallopeptidase","Proteolysis general: metallopeptidase","R03G8.6 is an ortholog of human ANPEP (alanyl aminopeptidase, membrane), LVRN (laeverin), and TRHDE (thyrotropin releasing hormone degrading enzyme)\; is predicted to have aminopeptidase activity, metallopeptidase activity, and zinc ion binding activity."
"121","WBGene00011035","R05D11.7","mRNA functions","mRNA functions: processing","mRNA functions: processing: snRNP","snrp-27 is an ortholog of human SNRNP27\; is predicted to encode a protein with the following domain: U4\/U6.U5 small nuclear ribonucleoprotein 27kDa protein."
"122","WBGene00011049","R06A4.6","Unassigned","Unassigned","Unassigned","sdz-26 is expressed in the E, the Ea, and the Ep\; is predicted to encode a protein with the following domain: Pes-10."
"123","WBGene00011089","R07B7.5","Metabolism","Metabolism: amino acid","Metabolism: amino acid: breakdown","kmo-1 is an ortholog of human KMO\; is predicted to have kynurenine 3-monooxygenase activity."
"124","WBGene00011117","R07E5.11","Unassigned","Unassigned","Unassigned","R07E5.11 is enriched in several tissues, including the alimentary system, the body wall muscle cell, the excretory cell, the germ line, and the nervous system based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by Atrazine, fluoranthene, and Diazinon based on microarray studies."
"125","WBGene00011119","R07E5.13","Metabolism","Metabolism: mitochondria","Metabolism: mitochondria: transporter","mpc-1 is an ortholog of human MPC1 (mitochondrial pyruvate carrier 1)\; is predicted to encode a protein with the following domain: Mitochondrial pyruvate carrier."
"126","WBGene00011155","R09B3.2","mRNA functions","mRNA functions: binding","mRNA functions: binding: RBM","rbm-3.1 is predicted to have RNA binding activity."
"127","WBGene00011202","R10E4.6","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","R10E4.6 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including skn-1, hsf-1, and pgl-1 based on tiling array, RNA-seq, and microarray studies\; is affected by six chemicals including methylmercuric chloride, resveratrol, and Humic Substances based on microarray studies."
"128","WBGene00011244","R11D1.3","Unassigned","Unassigned","Unassigned","R11D1.3 is expressed in the amphid sheath cell."
"129","WBGene00011339","T01G5.1","Signaling","Signaling: Y kinase","Signaling: Y kinase","T01G5.1 is an ortholog of human RP11-231C18.3, KDR, and FLT4\; is predicted to have protein kinase activity."
"130","WBGene00011432","T04D3.2","Unassigned","Unassigned","Unassigned","sdz-30 localizes to the cytoplasm."
"131","WBGene00011475","T05D4.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","T05D4.2 is enriched in the BAG and the NSM based on tiling array studies\; is affected by several genes including daf-16, daf-2, and clk-1 based on microarray and RNA-seq studies\; is affected by eleven chemicals including hydrogen sulfide, methylmercuric chloride, and Rotenone based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: F-box associated domain, type 2."
"132","WBGene00011481","T05E11.5","Proteolysis general","Proteolysis general: aspartate","Proteolysis general: aspartate: unassigned","imp-2 is an ortholog of human HM13\; is predicted to have aspartic-type endopeptidase activity."
"133","WBGene00011599","T07G12.8","Pseudogene","Pseudogene","Pseudogene","T07G12.8 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-2, sir-2.1, and lin-35 based on microarray, tiling array, and RNA-seq studies\; is affected by five chemicals including Rotenone, Chlorpyrifos, and Diazinon based on RNA-seq and microarray studies."
"134","WBGene00011601","T07G12.11","Cell cycle","Cell cycle: chromosome dynamics","Cell cycle: chromosome dynamics: meiotic functions","zim-3 localizes to the condensed nuclear chromosome."
"135","WBGene00011668","T09F5.9","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-47 is an ortholog of human CLEC4A, CLEC4C, and CD209 and members of the human CLEC (C-type lectin domain containing) gene family including CLEC6A and CLEC4E\; is predicted to have carbohydrate binding activity\; is involved in response to gamma radiation."
"136","WBGene00011673","T10B9.3","Stress response","Stress response: detoxification","Stress response: detoxification: CYP","cyp-13A6 is an ortholog of human TBXAS1 (thromboxane A synthase 1) and members of the human CYP3 (Cytochrome P450 family 3) gene family including CYP3A4, CYP3A7, and CYP3A5\; is predicted to have heme binding activity, iron ion binding activity, and oxidoreductase activity."
"137","WBGene00011689","T10C6.7","Unassigned","Unassigned","Unassigned","T10C6.7 is enriched in the Z1, the Z4, and the germ line based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray and RNA-seq studies\; is affected by twelve chemicals including Rotenone, D-glucose, and Alovudine based on RNA-seq and microarray studies."
"138","WBGene00011691","T10C6.10","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","T10C6.10 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-2, clk-1, and sir-2.1 based on microarray and RNA-seq studies\; is affected by eight chemicals including Rotenone, Tunicamycin, and manganese chloride based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: F-box associated domain, type 2."
"139","WBGene00011706","T11B7.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","T11B7.1 is enriched in the intestine based on RNA-seq studies\; is affected by several genes including daf-16, rrf-3, and daf-12 based on microarray and RNA-seq studies\; is affected by eight chemicals including methylmercury hydroxide, methylmercuric chloride, and D-glucose based on RNA-seq and microarray studies."
"140","WBGene00011753","T13F3.6","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","T13F3.6 is enriched in the AFD and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and skn-1 based on microarray, tiling array, and RNA-seq studies\; is affected by twenty-one chemicals including methylmercuric chloride, Mercuric Chloride, and Rotenone based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Domain of unknown function DUF19."
"141","WBGene00011803","T16G12.1","Proteolysis general","Proteolysis general: metallopeptidase","Proteolysis general: metallopeptidase","T16G12.1 is an ortholog of human LNPEP, ERAP1, and ERAP2\; is predicted to have aminopeptidase activity, metallopeptidase activity, and zinc ion binding activity\; is involved in embryo development, regulation of meiotic cell cycle process involved in oocyte maturation, and regulation of oviposition."
"142","WBGene00011811","T16H12.1","Pseudogene","Pseudogene","Pseudogene","T16H12.1 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and clk-1 based on microarray and RNA-seq studies\; is affected by four chemicals including D-glucose, stavudine, and Chlorpyrifos based on RNA-seq and microarray studies."
"143","WBGene00011812","T16H12.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","T16H12.2 is enriched in the AFD, the Z1.p, the Z4.a, and the reproductive system based on RNA-seq studies\; is affected by several genes including daf-2, ced-3, and sir-2.1 based on tiling array, RNA-seq, and microarray studies\; is affected by six chemicals including Rotenone, Mianserin, and stavudine based on RNA-seq and microarray studies."
"144","WBGene00011879","T21B6.2","Lysosome","Lysosome: acid phosphatase","Lysosome: acid phosphatase","pho-7 is an ortholog of human ACP2 (acid phosphatase 2, lysosomal), ACP4 (acid phosphatase 4), and ACPP (acid phosphatase, prostate)\; human ACPP exhibits phosphatase activity and protein homodimerization activity."
"145","WBGene00011979","T24B8.5","Stress response","Stress response: pathogen","Stress response: pathogen: ShK","T24B8.5 is involved in innate immune response\; is expressed in the intestine."
"146","WBGene00012058","T26F2.2","Pseudogene","Pseudogene","Pseudogene","T26F2.2 is affected by several genes including daf-16, daf-2, and hsf-1 based on microarray and RNA-seq studies\; is affected by five chemicals including methylmercuric chloride, stavudine, and Atrazine based on microarray and RNA-seq studies."
"147","WBGene00012111","T28A8.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","T28A8.5 is enriched in the OLL, the PVD, and the germ line based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-2, hsf-1, and sir-2.1 based on microarray, tiling array, and RNA-seq studies\; is affected by six chemicals including Rotenone, manganese chloride, and Humic Substances based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: SPK domain."
"148","WBGene00012212","W02D9.6","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","W02D9.6 is affected by several genes including daf-16, hsf-1, and clk-1 based on microarray and RNA-seq studies\; is affected by ten chemicals including 1-methylnicotinamide, Rotenone, and Alovudine based on RNA-seq and microarray studies."
"149","WBGene00012213","W02D9.7","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","W02D9.7 is enriched in the intestine and the nervous system based on RNA-seq and microarray studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, RNA-seq, and tiling array studies\; is affected by eight chemicals including hydrogen sulfide, Ethanol, and Rotenone based on microarray and RNA-seq studies."
"150","WBGene00012231","W04A4.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","W04A4.2 is enriched in the cephalic sheath cell, the germ line, and the intestine based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by six chemicals including manganese chloride, stavudine, and Zidovudine based on RNA-seq and microarray studies."
"151","WBGene00012324","W07A12.7","Stress response","Stress response: unassigned","Stress response: unassigned","rhy-1 is predicted to have transferase activity, transferring acyl groups other than amino-acyl groups\; is involved in negative regulation of cellular response to hypoxia and response to hypoxia\; localizes to the perinuclear region of cytoplasm\; is expressed in the body wall musculature, the epithelial system, the nervous system, and the vulva."
"152","WBGene00012492","Y20C6A.2","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxb-7 is enriched in several tissues, including the PLM, the Z1.p, the Z4.a, the male, and the reproductive system based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and clk-1 based on RNA-seq and microarray studies\; is affected by stavudine and Zidovudine based on RNA-seq studies\; is predicted to encode a protein with the following domains: F-box domain and F-box associated domain, type 2."
"153","WBGene00012498","Y24F12A.3","Pseudogene","Pseudogene","Pseudogene","Y24F12A.3 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-16, glp-1, and skn-1 based on microarray and RNA-seq studies\; is affected by Rotenone, D-glucose, and Sirolimus based on RNA-seq and microarray studies."
"154","WBGene00012557","Y37D8A.19","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y37D8A.19 is enriched in the germ line based on proteomic studies\; is affected by several genes including daf-2, daf-12, and let-7 based on microarray, RNA-seq, proteomic, and tiling array studies\; is affected by nine chemicals including Heme, hydrogen sulfide, and Ethanol based on microarray and RNA-seq studies."
"155","WBGene00012566","Y37H2A.6","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-211 is enriched in the FLP and the germ line based on microarray and RNA-seq studies\; is affected by several genes including daf-2, skn-1, and dpy-10 based on microarray and RNA-seq studies\; is affected by five chemicals including methylmercuric chloride, Rotenone, and manganese chloride based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: F-box domain, Domain of unknown function DUF38, Caenorhabditis species, and F-box-like domain superfamily."
"156","WBGene00012581","Y38E10A.3","Unassigned","Unassigned","Unassigned","Y38E10A.3 is enriched in the hypodermis based on tiling array studies\; is affected by several genes including eat-2, sir-2.1, and sma-2 based on RNA-seq and microarray studies\; is affected by seven chemicals including diallyl trisulfide, Tunicamycin, and Alovudine based on microarray and RNA-seq studies."
"157","WBGene00012608","Y38F1A.6","Metabolism","Metabolism: mitochondria","Metabolism: mitochondria: unassigned","hphd-1 is an ortholog of human ADHFE1 (alcohol dehydrogenase, iron containing 1)\; is predicted to have hydroxyacid-oxoacid transhydrogenase activity\; is expressed in several tissues, including the alimentary system, the hypodermis, the muscular system, and the reproductive system."
"158","WBGene00012615","Y38H6C.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","dct-16 is enriched in the alimentary system, the digestive tract, and the nervous system based on tiling array, RNA-seq, proteomic, and microarray studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, RNA-seq, and proteomic studies\; is affected by fourteen chemicals including Cyclosporine, dimedone, and Rotenone based on proteomic, RNA-seq, and microarray studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF4473."
"159","WBGene00012664","Y39B6A.1","Stress response","Stress response: unassigned","Stress response: unassigned","Y39B6A.1 is enriched in the OLL, the PVD, the intestine, and the muscle cell based on SAGE, microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and skn-1 based on microarray, RNA-seq, and proteomic studies\; is affected by nineteen chemicals including Ethanol, 1-methylnicotinamide, and methylmercuric chloride based on RNA-seq and microarray studies."
"160","WBGene00012807","Y43F4B.10","Cell cycle","Cell cycle: kinase","Cell cycle: kinase","Y43F4B.10 is an ortholog of human CDK2AP1 and CDK2AP2\; human CDK2AP1 exhibits DNA polymerase binding activity."
"161","WBGene00012851","Y44A6C.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y44A6C.2 is affected by several genes including daf-12, clk-1, and eri-1 based on microarray and RNA-seq studies\; is affected by five chemicals including methylmercuric chloride, multi-walled carbon nanotube, and indole based on microarray and RNA-seq studies."
"162","WBGene00013007","Y48E1B.8","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","Y48E1B.8 is enriched in the body wall musculature, the coelomocyte, the intestine, and the nervous system based on tiling array and microarray studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by twenty-one chemicals including Heme, Ethanol, and tryptophan based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Nucleotide-diphospho-sugar transferase."
"163","WBGene00013101","Y51H4A.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y51H4A.5 is predicted to have hydrolase activity."
"164","WBGene00013141","Y53C12A.6","Unassigned","Unassigned","Unassigned","Y53C12A.6 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including dpy-10, hsf-1, and sir-2.1 based on RNA-seq and microarray studies\; is affected by eight chemicals including methylmercuric chloride, Aspirin, and stavudine based on microarray and RNA-seq studies."
"165","WBGene00013238","Y56A3A.21","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","trap-4 is an ortholog of human SSR4\; is predicted to encode a protein with the following domain: Translocon-associated."
"166","WBGene00013248","Y57A10A.3","Pseudogene","Pseudogene","Pseudogene","Y57A10A.3 is enriched in the body wall musculature, the nervous system, and the reproductive system based on RNA-seq and microarray studies\; is affected by several genes including glp-1, hsf-1, and elt-2 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including hydrogen sulfide, Rotenone, and manganese chloride based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: SPK domain."
"167","WBGene00013251","Y57A10A.6","Pseudogene","Pseudogene","Pseudogene","Y57A10A.6 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including clk-1, sir-2.1, and lin-15B based on microarray and RNA-seq studies\; is affected by seven chemicals including manganese chloride, Alovudine, and stavudine based on RNA-seq and microarray studies."
"168","WBGene00013252","Y57A10A.7","Pseudogene","Pseudogene","Pseudogene","Y57A10A.7 is enriched in the nervous system and the reproductive system based on RNA-seq and microarray studies\; is affected by several genes including daf-2, age-1, and elt-2 based on microarray, RNA-seq, and tiling array studies\; is affected by seven chemicals including manganese chloride, D-glucose, and stavudine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: SPK domain."
"169","WBGene00013297","Y57G11B.5","Unassigned","Unassigned","Unassigned","Y57G11B.5 is enriched in dopaminergic neurons, the cephalic sheath cell, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, let-7, and gld-1 based on microarray, RNA-seq, proteomic, and tiling array studies\; is affected by fifteen chemicals including Ethanol, 1-methylnicotinamide, and nicotinic acid based on RNA-seq and microarray studies."
"170","WBGene00013311","Y57G11C.15","Trafficking","Trafficking: ER/Golgi","Trafficking: ER/Golgi: ER unassigned","sec-61 is an ortholog of human SEC61A1 and SEC61A2\; is predicted to encode a protein with the following domains: SecY\/SEC61-alpha family, Translocon Sec61\/SecY, plug domain, and SecY domain superfamily."
"171","WBGene00013373","Y62E10A.2","mRNA functions","mRNA functions: processing","mRNA functions: processing: nuclease","Y62E10A.2 is an ortholog of human POP7\; is predicted to have ribonuclease P activity."
"172","WBGene00013392","Y62H9A.4","Unassigned","Unassigned","Unassigned","Y62H9A.4 is enriched in the germ line and the seam cell based on proteomic and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, proteomic, and RNA-seq studies\; is affected by thirteen chemicals including Lithium Chloride, Heme, and diallyl trisulfide based on microarray and RNA-seq studies."
"173","WBGene00013393","Y62H9A.5","Unassigned","Unassigned","Unassigned","Y62H9A.5 is expressed in the spermatheca."
"174","WBGene00013394","Y62H9A.6","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","ule-5 is enriched in dopaminergic neurons, the cephalic sheath cell, and the germ line based on proteomic, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, proteomic, tiling array, and RNA-seq studies\; is affected by fourteen chemicals including Heme, Ethanol, and Rotenone based on microarray and RNA-seq studies."
"175","WBGene00013500","Y71A12B.2","Pseudogene","Pseudogene","Pseudogene","Y71A12B.2 is affected by fer-1 and daf-16 based on microarray and RNA-seq studies\; is affected by multi-walled carbon nanotube and Atrazine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: PAZ domain superfamily."
"176","WBGene00013501","Y71A12B.3","Pseudogene","Pseudogene","Pseudogene","Y71A12B.3 is affected by daf-16 based on RNA-seq studies\; is affected by multi-walled carbon nanotube based on RNA-seq studies\; is predicted to encode a protein with the following domain: PAZ domain superfamily."
"177","WBGene00013508","Y71A12B.11","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","Y71A12B.11 is enriched in dopaminergic neurons, the DA neuron, the VA neuron, the hypodermis, and the pharyngeal muscle cell based on tiling array studies\; is affected by several genes including daf-2, npr-1, and lin-15B based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including methylmercuric chloride, D-glucose, and indole based on microarray and RNA-seq studies."
"178","WBGene00013647","Y105C5B.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y105C5B.5 is enriched in the excretory cell based on tiling array studies\; is affected by several genes including daf-2, let-7, and gld-1 based on RNA-seq, proteomic, tiling array, and microarray studies\; is affected by nine chemicals including methylmercuric chloride, Rotenone, and manganese chloride based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: Domain of unknown function DUF4440 and NTF2-like domain superfamily."
"179","WBGene00013659","Y105C5B.20","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y105C5B.20 is enriched in the coelomocyte, the germ line, and the nervous system based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-2, dpy-10, and hsf-1 based on tiling array, RNA-seq, and microarray studies\; is affected by eight chemicals including methylmercuric chloride, Rotenone, and fluoranthene based on microarray and RNA-seq studies."
