"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"264","WBGene00007049","C53A5.4","Cytoskeleton","Cytoskeleton: microtubule","Cytoskeleton: microtubule: tau tubulin kinase","tag-191 is an ortholog of human TTBK1 (tau tubulin kinase 1) and TTBK2\; is predicted to have ATP binding activity and protein kinase activity\; human orthologs of this gene are implicated in spinocerebellar ataxia type 11."
"265","WBGene00007060","T26A5.1","Transmembrane transport","Transmembrane transport: ABC","Transmembrane transport: ABC","wht-6 is an ortholog of human ABCG1 (ATP binding cassette subfamily G member 1), ABCG2 (ATP binding cassette subfamily G member 2 (Junior blood group)), and ABCG4 (ATP binding cassette subfamily G member 4)\; is predicted to have ATP binding activity and ATPase activity\; is expressed in the intestine."
"266","WBGene00007072","AC3.7","Stress response","Stress response: detoxification","Stress response: detoxification: ugt","ugt-1 is an ortholog of human UGT3A1 (UDP glycosyltransferase family 3 member A1) and UGT3A2 (UDP glycosyltransferase family 3 member A2)\; is predicted to have transferase activity, transferring hexosyl groups."
"267","WBGene00007073","AC3.8","Stress response","Stress response: detoxification","Stress response: detoxification: ugt","ugt-2 is an ortholog of human UGT3A1 (UDP glycosyltransferase family 3 member A1) and UGT3A2 (UDP glycosyltransferase family 3 member A2)\; is predicted to have transferase activity, transferring hexosyl groups."
"268","WBGene00007080","AH6.2","Transmembrane transport","Transmembrane transport: heme","Transmembrane transport: heme","sfxn-1.1 is an ortholog of human SFXN1 (sideroflexin 1) and SFXN3 (sideroflexin 3)\; is predicted to have ion transmembrane transporter activity."
"269","WBGene00007081","AH6.3","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","AH6.3 is enriched in the germ line and the male based on RNA-seq and microarray studies\; is affected by several genes including daf-2, age-1, and hsf-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including methylmercuric chloride, Rotenone, and manganese chloride based on microarray and RNA-seq studies."
"270","WBGene00007082","AH10.1","Metabolism","Metabolism: lipid","Metabolism: lipid: fatty acid","acs-10 is predicted to have catalytic activity."
"271","WBGene00007117","B0240.2","Development","Development: germline","Development: germline","spe-42 is an ortholog of human DCST2\; is involved in single fertilization\; is expressed in the sperm."
"272","WBGene00007140","B0331.1","Stress response","Stress response: detoxification","Stress response: detoxification: CYP","cyp-29A4 is an ortholog of human CYP19A1 (cytochrome P450 family 19 subfamily A member 1) and CYP4V2 (cytochrome P450 family 4 subfamily V member 2)\; is predicted to have heme binding activity, iron ion binding activity, and oxidoreductase activity."
"273","WBGene00007152","B0365.5","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-225 is an ortholog of human CLEC4A, CLEC4C, and CD209 and members of the human CLEC (C-type lectin domain containing) gene family including CLEC6A and CLEC4E\; is predicted to have carbohydrate binding activity."
"274","WBGene00007156","B0379.2","Unassigned","Unassigned","Unassigned: membrane spanning domain","B0379.2 is enriched in the amphid sheath cell, the germ line, and the male based on RNA-seq studies\; is affected by several genes including daf-2, age-1, and dpy-10 based on microarray, RNA-seq, and tiling array studies\; is affected by nine chemicals including Ethanol, methylmercuric chloride, and D-glucose based on RNA-seq and microarray studies."
"275","WBGene00007159","B0379.7","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","B0379.7 is enriched in the arcade cell, the germ line, the male, the muscle cell, and the pharyngeal-intestinal valve cell based on RNA-seq and microarray studies\; is affected by several genes including daf-2, dpy-10, and eat-2 based on proteomic, microarray, and RNA-seq studies\; is affected by fourteen chemicals including Ethanol, methylmercuric chloride, and Rotenone based on RNA-seq and microarray studies."
"276","WBGene00007169","B0393.4","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","B0393.4 is enriched in the germ line and the male based on RNA-seq studies\; is affected by several genes including let-60, dpy-10, and eat-2 based on microarray and RNA-seq studies\; is affected by five chemicals including methylmercuric chloride, D-glucose, and stavudine based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Maelstrom domain."
"277","WBGene00007190","B0491.3","Cytoskeleton","Cytoskeleton: microtubule","Cytoskeleton: microtubule: RMDN","rmd-3 is an ortholog of human RMDN2 and RMDN3\; is predicted to encode a protein with the following domain: Tetratricopeptide-like helical domain superfamily."
"278","WBGene00007209","BE10.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","BE10.1 is enriched in the germ line, the male, and the nervous system based on proteomic and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and dpy-10 based on microarray and RNA-seq studies\; is affected by six chemicals including methylmercuric chloride, multi-walled carbon nanotube, and D-glucose based on microarray and RNA-seq studies."
"279","WBGene00007214","C01A2.2","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C01A2.2 is enriched in the germline precursor cell and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and age-1 based on microarray and RNA-seq studies\; is affected by four chemicals including stavudine, Quercetin, and Colistin based on RNA-seq and microarray studies."
"280","WBGene00007222","C01F6.2","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C01F6.2 is enriched in the germ line and the male based on RNA-seq studies\; is affected by several genes including daf-2, dpy-10, and eat-2 based on microarray and RNA-seq studies\; is affected by eleven chemicals including methylmercuric chloride, Alovudine, and resveratrol based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: Immunoglobulin-like fold, Immunoglobulin E-set, and AMP-activated protein kinase, glycogen-binding domain."
"281","WBGene00007224","C01G6.2","Unassigned","Unassigned","Unassigned: membrane spanning domain","C01G6.2 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and hsf-1 based on tiling array, microarray, and RNA-seq studies\; is affected by six chemicals including Ethanol, methylmercuric chloride, and manganese chloride based on RNA-seq and microarray studies."
"282","WBGene00007230","C01G10.1","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C01G10.1 is enriched in the amphid sheath cell, the germ line, and the male based on RNA-seq studies\; is affected by several genes including clk-1, eat-2, and npr-1 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including hydrogen sulfide, methylmercuric chloride, and Tunicamycin based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: BRCT domain, Ankyrin repeat, Domain of unknown function WSN, BRCT domain superfamily, and Ankyrin repeat-containing domain superfamily."
"283","WBGene00007239","C01G10.14","Transmembrane protein","Transmembrane protein: seven transmembrane receptor","Transmembrane protein: seven transmembrane receptor: unassigned","C01G10.14 is enriched in the male and the nervous system based on RNA-seq studies\; is affected by several genes including sir-2.1, npr-1, and pgl-1 based on microarray and RNA-seq studies\; is affected by manganese chloride, D-glucose, and resveratrol based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Major sperm protein (MSP) domain, PapD-like superfamily, and Immunoglobulin-like fold."
"284","WBGene00007241","C01G10.16","Unassigned","Unassigned","Unassigned","C01G10.16 is enriched in the nervous system based on tiling array and RNA-seq studies\; is affected by several genes including clk-1, drh-3, and elt-7 based on tiling array, microarray, and RNA-seq studies\; is affected by multi-walled carbon nanotube based on RNA-seq studies."
"285","WBGene00007244","C01G12.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C01G12.3 is enriched in the amphid sheath cell, the germ line, the male, and the pharyngeal muscle cell based on tiling array and RNA-seq studies\; is affected by several genes including dpy-10, hsf-1, and clk-1 based on microarray and RNA-seq studies\; is affected by eleven chemicals including Ethanol, methylmercuric chloride, and Rotenone based on RNA-seq and microarray studies."
"286","WBGene00007248","C01G12.8","Metabolism","Metabolism: mitochondria","Metabolism: mitochondria: transporter","catp-4 is an ortholog of human ATP4A (ATPase H+\/K+ transporting subunit alpha) and ATP12A (ATPase H+\/K+ transporting non-gastric alpha2 subunit) and members of the human ATP1 (ATPase Na+\/K+ transporting subunits) gene family including ATP1A4, ATP1A1, and ATP1A2\; is predicted to have ATP binding activity, metal ion binding activity, and sodium:potassium-exchanging ATPase activity."
"287","WBGene00007249",NA,NA,NA,NA,NA
"288","WBGene00007269","C03C10.2","Cytoskeleton","Cytoskeleton: microtubule","Cytoskeleton: microtubule: tau tubulin kinase","C03C10.2 is an ortholog of human CTD-2116N17.1, TTBK1 (tau tubulin kinase 1), and TTBK2\; is predicted to have ATP binding activity and protein serine\/threonine kinase activity."
"289","WBGene00007274","C03C11.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C03C11.1 is enriched in the DD neuron, the germ line, the intestine, and the male based on proteomic, RNA-seq, and microarray studies\; is affected by several genes including daf-2, dpy-10, and hsf-1 based on tiling array, microarray, and RNA-seq studies\; is affected by fourteen chemicals including nicotinic acid, methylmercuric chloride, and Rotenone based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: DUF236 repeat."
"290","WBGene00007300","C04F12.6","Pseudogene","Pseudogene","Pseudogene","C04F12.6 is enriched in the germ line and the male based on RNA-seq studies\; is affected by several genes including age-1, daf-12, and hsf-1 based on microarray, tiling array, and RNA-seq studies\; is affected by methylmercuric chloride, Chlorpyrifos, and Colistin based on microarray studies."
"291","WBGene00007301","C04F12.7","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C04F12.7 is enriched in the germ line, the intestine, and the male based on RNA-seq and microarray studies\; is affected by several genes including daf-16, daf-2, and age-1 based on microarray and RNA-seq studies\; is affected by nineteen chemicals including Ethanol, nicotinic acid, and methylmercuric chloride based on RNA-seq and microarray studies."
"292","WBGene00007302","C04F12.8","Signaling","Signaling: phosphatase","Signaling: phosphatase: unassigned","C04F12.8 is an ortholog of human DUSP14 (dual specificity phosphatase 14)\; is predicted to have protein tyrosine\/serine\/threonine phosphatase activity\; localizes to the striated muscle myosin thick filament."
"293","WBGene00007305","C04G2.2","Cytoskeleton","Cytoskeleton: microtubule","Cytoskeleton: microtubule: tau tubulin kinase","ttbk-5 is an ortholog of human TTBK1 (tau tubulin kinase 1) and TTBK2\; is predicted to have ATP binding activity and protein kinase activity\; is expressed in the nervous system\; human orthologs of this gene are implicated in spinocerebellar ataxia type 11."
"294","WBGene00007306","C04G2.5","Unassigned","Unassigned","Unassigned","C04G2.5 is enriched in the NSM, the germ line, and the male based on RNA-seq and tiling array studies\; is affected by several genes including dpy-10, hsf-1, and clk-1 based on microarray, RNA-seq, and tiling array studies\; is affected by twelve chemicals including Heme, methylmercuric chloride, and Tunicamycin based on microarray and RNA-seq studies."
"295","WBGene00007307","C04G2.8","Transcription: chromatin","Transcription: chromatin structure","Transcription: chromatin structure: unassigned","spch-1 is involved in male meiotic nuclear division\; localizes to the nuclear chromatin\; is expressed in the sperm."
"296","WBGene00007308","C04G2.9","Unassigned","Unassigned","Unassigned","C04G2.9 is enriched in the amphid sheath cell, the germ line, and the male based on RNA-seq and microarray studies\; is affected by several genes including daf-2, glp-1, and age-1 based on microarray, proteomic, and RNA-seq studies\; is affected by twenty-five chemicals including Ethanol, methylmercury hydroxide, and 1-methylnicotinamide based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Cytosolic motility protein."
"297","WBGene00007320","C05B5.2","Unassigned","Unassigned","Unassigned: membrane spanning domain","C05B5.2 is enriched in the amphid sheath cell, the germ line, and the male based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray and RNA-seq studies\; is affected by thirteen chemicals including hydrogen sulfide, Ethanol, and nicotinic acid based on microarray and RNA-seq studies."
"298","WBGene00007323","C05B5.6","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-155 is enriched in the coelomocyte, the germ line, and the male based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, eat-2, and npr-1 based on microarray and RNA-seq studies\; is affected by seven chemicals including tryptophan, methylmercury hydroxide, and methylmercuric chloride based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Domain of unknown function DUF38, Caenorhabditis species."
"299","WBGene00007324","C05B5.8","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C05B5.8 is enriched in the epithelial system, the excretory cell, the muscle cell, the nervous system, and the sensillum based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, age-1, and dpy-10 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including hydrogen sulfide, methylmercuric chloride, and Rotenone based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF2700."
"300","WBGene00007331","C05C10.4","Lysosome","Lysosome: acid phosphatase","Lysosome: acid phosphatase","pho-11 is an ortholog of human ACP2 (acid phosphatase 2, lysosomal), ACP4 (acid phosphatase 4), and ACPP (acid phosphatase, prostate)\; is predicted to have acid phosphatase activity."
"301","WBGene00007335","C05C12.1","Cytoskeleton","Cytoskeleton: microtubule","Cytoskeleton: microtubule: tau tubulin kinase","C05C12.1 is an ortholog of human CTD-2116N17.1, TTBK1 (tau tubulin kinase 1), and TTBK2\; is predicted to have ATP binding activity and protein kinase activity."
"302","WBGene00007337","C05C12.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C05C12.5 is enriched in the germ line, the male, and the nervous system based on proteomic, RNA-seq, and microarray studies\; is affected by several genes including daf-12, let-7, and dpy-10 based on microarray, RNA-seq, tiling array, and proteomic studies\; is affected by sixteen chemicals including Ethanol, methylmercury hydroxide, and methylmercuric chloride based on RNA-seq and microarray studies."
"303","WBGene00007354","C06A1.3","Signaling","Signaling: phosphatase","Signaling: phosphatase: unassigned","C06A1.3 is an ortholog of human PPP1CA and PPP1CC (protein phosphatase 1 catalytic subunit gamma)\; is predicted to have metal ion binding activity and phosphoprotein phosphatase activity."
"304","WBGene00007361","C06B3.2","Metabolism","Metabolism: lipid","Metabolism: lipid: o-acyl transferase","oac-3 is predicted to have transferase activity, transferring acyl groups other than amino-acyl groups."
"305","WBGene00007362","C06B3.3","Stress response","Stress response: detoxification","Stress response: detoxification: CYP","cyp-35C1 is an ortholog of human CYP21A2 (cytochrome P450 family 21 subfamily A member 2) and members of the human CYP2 (Cytochrome P450 family 2) gene family including CYP2R1, CYP2U1, and CYP2J2\; is predicted to have heme binding activity, iron ion binding activity, and oxidoreductase activity\; is involved in response to xenobiotic stimulus\; human orthologs of this gene are implicated in congenital adrenal hyperplasia."
"306","WBGene00007363","C06B3.4","Metabolism","Metabolism: lipid","Metabolism: lipid: sterol","stdh-1 is an ortholog of human HSD17B12 (hydroxysteroid 17-beta dehydrogenase 12)\; is predicted to have oxidoreductase activity\; is expressed in the body wall musculature, the head, the intestine, the nervous system, and the tail."
"307","WBGene00007378","C06C3.8","Proteolysis general","Proteolysis general: serine","Proteolysis general: serine","C06C3.8 is predicted to have ATP-dependent peptidase activity and serine-type endopeptidase activity."
"308","WBGene00007380","C06C6.6","Pseudogene","Pseudogene","Pseudogene","C06C6.6 is enriched in the male based on RNA-seq studies\; is affected by several genes including eat-2, npr-1, and pgl-1 based on RNA-seq and microarray studies\; is affected by four chemicals including hydrogen sulfide, methylmercuric chloride, and multi-walled carbon nanotube based on microarray and RNA-seq studies."
"309","WBGene00007381","C06C6.7","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C06C6.7 is enriched in the germ line and the male based on RNA-seq studies\; is affected by several genes including clk-1, eat-2, and sir-2.1 based on microarray and RNA-seq studies\; is affected by ten chemicals including hydrogen sulfide, methylmercuric chloride, and Mercuric Chloride based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Domain of unknown function WSN."
"310","WBGene00007382","C06C6.8","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C06C6.8 is affected by several genes including daf-16, daf-12, and isp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by manganese chloride, Chlorpyrifos, and Diazinon based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF1179."
"311","WBGene00007383","C06C6.9","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C06C6.9 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including clk-1, sir-2.1, and isp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by seven chemicals including Chlorpyrifos, Diazinon, and Hydrolyzable Tannins based on microarray studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF1179."
"312","WBGene00007384","C06G8.1","Transmembrane transport","Transmembrane transport: sugar","Transmembrane transport: sugar","swt-3 is an ortholog of human SLC50A1 (solute carrier family 50 member 1)\; is expressed in the body wall musculature, the hypodermis, the intestine, the somatic gonad precursor, and the spermatheca\; human SLC50A1 exhibits glucoside transmembrane transporter activity."
"313","WBGene00007392","C06H5.1","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-156 is enriched in the intestine based on tiling array studies\; is affected by several genes including daf-2, dpy-10, and hsf-1 based on microarray and RNA-seq studies\; is affected by eleven chemicals including 1-methylnicotinamide, D-glucopyranose, and 4-bromodiphenyl ether based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: F-box domain and Domain of unknown function DUF38, Caenorhabditis species."
"314","WBGene00007394","C06H5.6","Transmembrane transport","Transmembrane transport: solute carrier","Transmembrane transport: solute carrier","C06H5.6 is an ortholog of human SLC22A17 (solute carrier family 22 member 17), SLC22A4, and SLC22A23 (solute carrier family 22 member 23)\; is predicted to have transmembrane transporter activity."
"315","WBGene00007397","C07A4.2","Proteolysis general","Proteolysis general: inhibitor","Proteolysis general: inhibitor: peptidase inhibitor 16","C07A4.2 is an ortholog of human CLEC18C, R3HDML (R3H domain containing like), and PI16 and members of the human GLIPR (GLIPR family ) and CRISP (Cysteine rich secretory protein family) gene families including GLIPR1L2, GLIPR1, and CRISP3\; is predicted to encode a protein with the following domains: Cysteine-rich  secretory protein, allergen V5\/Tpx-1-related, CAP domain, and CAP superfamily."
"316","WBGene00007404","C07A9.8","Transmembrane transport","Transmembrane transport: chloride channel","Transmembrane transport: chloride channel","best-5 is an ortholog of human BEST2 (bestrophin 2) and BEST4 (bestrophin 4)\; is predicted to have chloride channel activity\; human orthologs of this gene are implicated in bestrophinopathy, retinitis pigmentosa 50, and vitelliform macular dystrophy."
"317","WBGene00007414","C07E3.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C07E3.3 is enriched in the intestine and the pharyngeal muscle cell based on tiling array studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray and RNA-seq studies\; is affected by fourteen chemicals including diallyl trisulfide, Rotenone, and D-glucose based on microarray and RNA-seq studies."
"318","WBGene00007415","C07E3.4","Signaling","Signaling: phosphatase","Signaling: phosphatase: Y ","C07E3.4 is predicted to have protein tyrosine phosphatase activity."
"319","WBGene00007427","C08B6.6","Unassigned","Unassigned","Unassigned","C08B6.6 is affected by rsr-2 and rsd-2 based on tiling array and RNA-seq studies\; is affected by methylmercuric chloride based on microarray studies."
"320","WBGene00007431","C08B6.11","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C08B6.11 is enriched in the intestine based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including hsf-1, clk-1, and elt-2 based on RNA-seq and microarray studies\; is affected by five chemicals including stavudine, estrogen, and fluoranthene based on RNA-seq and microarray studies."
"321","WBGene00007440","C08E8.4","Metabolism","Metabolism: short chain dehydrogenase","Metabolism: short chain dehydrogenase","C08E8.4 is involved in innate immune response."
"322","WBGene00007446","C08F8.4","Metabolism","Metabolism: lipid","Metabolism: lipid: phospholipid","mboa-4 is an ortholog of human MBOAT2 (membrane bound O-acyltransferase domain containing 2)\; is predicted to have transferase activity, transferring acyl groups."
"323","WBGene00007448","C08F8.6","Cytoskeleton","Cytoskeleton: microtubule","Cytoskeleton: microtubule: tau tubulin kinase","C08F8.6 is an ortholog of human CTD-2116N17.1, TTBK1 (tau tubulin kinase 1), and TTBK2\; is predicted to have ATP binding activity and protein serine\/threonine kinase activity."
"324","WBGene00007455","C08F11.8","Stress response","Stress response: detoxification","Stress response: detoxification: ugt","ugt-22 is an ortholog of human UGT3A1 (UDP glycosyltransferase family 3 member A1) and UGT3A2 (UDP glycosyltransferase family 3 member A2)\; is predicted to have glucuronosyltransferase activity."
"325","WBGene00007457","C08F11.10","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C08F11.10 is enriched in the germ line and the male based on RNA-seq studies\; is affected by several genes including daf-2, dpy-10, and hsf-1 based on microarray, RNA-seq, and proteomic studies\; is affected by eleven chemicals including methylmercuric chloride, manganese chloride, and D-glucose based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: AH\/BAR domain superfamily."
"326","WBGene00007460","C08F11.13","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C08F11.13 is enriched in the intestine and the nervous system based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray and RNA-seq studies\; is affected by fifteen chemicals including Ethanol, 1-methylnicotinamide, and D-glucopyranose based on RNA-seq and microarray studies."
"327","WBGene00007461","C08F11.14","Pseudogene","Pseudogene","Pseudogene","C08F11.14 is enriched in the male based on RNA-seq studies\; is affected by several genes including clk-1, eat-2, and npr-1 based on microarray and RNA-seq studies\; is affected by eight chemicals including hydrogen sulfide, methylmercuric chloride, and multi-walled carbon nanotube based on microarray and RNA-seq studies."
"328","WBGene00007478","C09F9.1","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C09F9.1 is enriched in the NSM, the germ line, the male, and the muscle cell based on RNA-seq, tiling array, and microarray studies\; is affected by several genes including daf-2, eat-2, and npr-1 based on microarray and RNA-seq studies\; is affected by nine chemicals including Ethanol, manganese chloride, and D-glucose based on RNA-seq and microarray studies."
"329","WBGene00007489","C09G5.7","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C09G5.7 is enriched in the germ line, the hypodermis, and the male based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, glp-1, and hsf-1 based on microarray, RNA-seq, and tiling array studies\; is affected by eight chemicals including methylmercuric chloride, manganese chloride, and Mianserin based on microarray and RNA-seq studies."
"330","WBGene00007503","C09H10.9","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C09H10.9 is enriched in the germ line, the male, and the nervous system based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, eat-2, and sir-2.1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including methylmercuric chloride, manganese chloride, and D-glucose based on microarray and RNA-seq studies."
"331","WBGene00007512","C10C6.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C10C6.3 is enriched in the amphid sheath cell, the germ line, and the male based on RNA-seq studies\; is affected by several genes including age-1, rrf-3, and hsf-1 based on microarray and RNA-seq studies\; is affected by seven chemicals including methylmercuric chloride, manganese chloride, and D-glucose based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF5369."
"332","WBGene00007525","C11G10.1","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C11G10.1 is enriched in the hypodermis based on tiling array studies\; is affected by several genes including daf-16, daf-2, and clk-1 based on tiling array, RNA-seq, and microarray studies\; is affected by seven chemicals including multi-walled carbon nanotube, Zidovudine, and Quercetin based on RNA-seq and microarray studies."
"333","WBGene00007533","C12C8.2","Metabolism","Metabolism: 1CC","Metabolism: 1CC: transsulfuration","cbl-1 is predicted to have lyase activity and pyridoxal phosphate binding activity."
"334","WBGene00007538","C12D8.9","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C12D8.9 is enriched in the ASER based on RNA-seq studies\; is affected by several genes including daf-12, hsf-1, and eat-2 based on tiling array, microarray, and RNA-seq studies\; is affected by four chemicals including methylmercuric chloride, paraquat, and allantoin based on microarray studies."
"335","WBGene00007557","C14A4.6","Development","Development: apoptosis","Development: apoptosis","C14A4.6 is enriched in the OLL, the PVD, the intestine, and the pharyngeal muscle cell based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including dpy-10, hsf-1, and clk-1 based on microarray and RNA-seq studies\; is affected by seven chemicals including Rotenone, stavudine, and Zidovudine based on RNA-seq and microarray studies."
"336","WBGene00007558","C14A4.7","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C14A4.7 is enriched in the Z1, the Z4, and the intestine based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and clk-1 based on microarray and RNA-seq studies\; is affected by four chemicals including stavudine, fluoranthene, and Cry5B based on RNA-seq and microarray studies."
"337","WBGene00007559","C14A4.8","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C14A4.8 is enriched in the PLM, the germ line, and the male based on RNA-seq studies\; is affected by several genes including daf-2, let-60, and clk-1 based on microarray and RNA-seq studies\; is affected by five chemicals including methylmercuric chloride, D-glucose, and Hydrolyzable Tannins based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: Major sperm protein (MSP) domain, PapD-like superfamily, and Immunoglobulin-like fold."
"338","WBGene00007563","C14A4.13","Cytoskeleton","Cytoskeleton: microtubule","Cytoskeleton: microtubule: tau tubulin kinase","C14A4.13 is an ortholog of human CTD-2116N17.1, TTBK1 (tau tubulin kinase 1), and TTBK2\; is predicted to have ATP binding activity and protein kinase activity."
"339","WBGene00007565","C14A6.1","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-48 is an ortholog of human COLEC11, CD302, and LY75\; is predicted to have carbohydrate binding activity."
"340","WBGene00007569","C14A6.5","Unassigned","Unassigned","Unassigned","C14A6.5 is enriched in the DA neuron, the NSM, and the VA neuron based on tiling array studies\; is affected by several genes including daf-2, age-1, and csr-1 based on microarray and RNA-seq studies\; is affected by methylmercuric chloride based on microarray studies."
"341","WBGene00007570","C14A6.6","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C14A6.6 is enriched in the body wall muscle cell, the germ line, and the male based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, hsf-1, and eat-2 based on RNA-seq and microarray studies\; is affected by seven chemicals including methylmercuric chloride, Rotenone, and manganese chloride based on microarray and RNA-seq studies."
"342","WBGene00007584","C14C10.1","Transmembrane transport","Transmembrane transport: mitochondrial","Transmembrane transport: mitochondrial: solute carrier","C14C10.1 is an ortholog of human SLC25A3 (solute carrier family 25 member 3)\; is predicted to encode a protein with the following domains: Mitochondrial substrate\/solute carrier and Mitochondrial carrier domain superfamily."
"343","WBGene00007597","C15A11.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C15A11.2 is enriched in GABAergic neurons, the germ line, and the muscle cell based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-2, hsf-1, and clk-1 based on RNA-seq and microarray studies\; is affected by seven chemicals including methylmercuric chloride, manganese chloride, and D-glucose based on microarray and RNA-seq studies."
"344","WBGene00007601","C15C6.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C15C6.2 is enriched in the amphid sheath cell, the germ line, and the male based on RNA-seq studies\; is affected by several genes including daf-2, age-1, and dpy-10 based on microarray, RNA-seq, and tiling array studies\; is affected by twenty chemicals including Ethanol, methylmercury hydroxide, and nicotinic acid based on RNA-seq and microarray studies."
"345","WBGene00007605","C15C8.3","Proteolysis general","Proteolysis general: aspartate","Proteolysis general: aspartate: cathepsin","hrg-7 is an ortholog of human PGA4, NAPSA, and PGA5\; is predicted to have aspartic-type endopeptidase activity."
"346","WBGene00007610","C15H7.3","Signaling","Signaling: phosphatase","Signaling: phosphatase: Y ","C15H7.3 is predicted to have protein tyrosine phosphatase activity."
"347","WBGene00007611","C15H7.4","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C15H7.4 is enriched in the male based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on RNA-seq and microarray studies\; is affected by eight chemicals including methylmercuric chloride, manganese chloride, and D-glucose based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF5369."
